tau,delta,omega1,omega2,alpha,beta,gamma
4.241714491220358,0.14881757208156587,3.923799851757305,0.14881757208156587,0.5819691371736111,0.17077103292742868,-0.056820919786688684
4.241714491220358,0.14881757208156587,3.923799851757305,0.21406661993596965,0.5808741610055144,0.1646738696493873,-0.08006637226024171
4.241714491220358,0.14881757208156587,3.923799851757305,0.30792410553301314,0.5786958742605215,0.15209969368962994,-0.1103040904952044
4.241714491220358,0.14881757208156587,3.923799851757305,0.4429333952050412,0.5745522124373683,0.14476426418053734,-0.12638006025546655
4.241714491220358,0.14881757208156587,3.923799851757305,0.6371374928515666,0.5673952266476059,0.17028648924917045,-0.07527042480984836
4.241714491220358,0.14881757208156587,3.923799851757305,0.9164903554162177,0.5572207582768227,0.15037587571708616,0.0174423890334231
4.241714491220358,0.14881757208156587,3.923799851757305,1.3183254493651788,0.5468459862485666,0.14932086240693532,0.018981118697243615
4.241714491220358,0.14881757208156587,3.923799851757305,1.8963450953661247,0.5415852251924831,0.2309202288021055,-0.227879817770404
4.241714491220358,0.14881757208156587,3.923799851757305,2.727797390584258,0.5454146085369542,0.12649289231789584,0.020920571654250986
4.241714491220358,0.14881757208156587,3.923799851757305,3.923799851757305,0.5646067923924312,0.5470091250424971,-0.4530768218143977
4.241714491220358,0.14881757208156587,3.923799851757305,5.64418945842344,0.5477771767731339,0.28159478855286135,-0.17759617347137002
4.241714491220358,0.14881757208156587,3.923799851757305,8.118883695943603,0.5481017432111015,0.052254562838438434,-0.012224268403378424
4.241714491220358,0.14881757208156587,3.923799851757305,11.678607345450605,0.5482721356828657,0.08048791204748973,-0.01755710724655124
4.241714491220358,0.14881757208156587,3.923799851757305,16.7990914314189,0.5483502234516635,0.030775349437719313,-0.029478246360418403
4.241714491220358,0.14881757208156587,3.923799851757305,24.164651192858756,0.5483884900070546,0.022178337887072574,-0.019564447936638807
4.241714491220358,0.14881757208156587,3.923799851757305,34.75963980887802,0.5484068966279629,0.013395448035679158,-0.0034499470166258206
4.241714491220358,0.14881757208156587,3.923799851757305,49.99999999999999,0.548415781315609,0.01262478197310013,0.005208693608811155
4.241714491220358,0.14881757208156587,5.64418945842344,0.049999999999999996,0.5857138714454395,0.06522158983249537,-0.017295216620430764
4.241714491220358,0.14881757208156587,5.64418945842344,0.07192249441438314,0.5856023373319665,0.06501201916120625,-0.024827187226130754
4.241714491220358,0.14881757208156587,5.64418945842344,0.10345690405573947,0.5853718249136062,0.06457818556778461,-0.03556077020015458
4.241714491220358,0.14881757208156587,5.64418945842344,0.14881757208156587,0.584896049872274,0.06367969715995808,-0.0507017913663832
4.241714491220358,0.14881757208156587,5.64418945842344,0.21406661993596965,0.5839170625372212,0.07160013409898985,-0.061817429904849064
4.241714491220358,0.14881757208156587,5.64418945842344,0.30792410553301314,0.5819178836836532,0.09908691465656594,-0.05795377358577625
4.241714491220358,0.14881757208156587,5.64418945842344,0.4429333952050412,0.5779186038783113,0.13126690927911844,-0.049942090667371986
4.241714491220358,0.14881757208156587,5.64418945842344,0.6371374928515666,0.5703799585029916,0.15755118702382587,-0.03350586132874955
4.241714491220358,0.14881757208156587,5.64418945842344,0.9164903554162177,0.5583651850258278,0.14701406291259667,-0.0015143885246029498
4.241714491220358,0.14881757208156587,5.64418945842344,1.3183254493651788,0.5457321204474948,0.05045878653366631,0.04421199250763508
4.241714491220358,0.14881757208156587,5.64418945842344,1.8963450953661247,0.5415088000063832,0.15044354997324483,-0.09399274612234176
4.241714491220358,0.14881757208156587,5.64418945842344,2.727797390584258,0.5461269970081535,0.08880146352143181,0.008005259287097721
4.241714491220358,0.14881757208156587,5.64418945842344,3.923799851757305,0.5477771767731339,0.28159478855286135,-0.17759617347137002
4.241714491220358,0.14881757208156587,5.64418945842344,5.64418945842344,0.5487077429646039,0.5485600431212447,-0.470526789320973
4.241714491220358,0.14881757208156587,5.64418945842344,8.118883695943603,0.5489653190612351,0.14077706798435285,-0.07982850977461986
4.241714491220358,0.14881757208156587,5.64418945842344,11.678607345450605,0.5491483257268666,0.05461937015499396,-0.009745512481814878
4.241714491220358,0.14881757208156587,5.64418945842344,16.7990914314189,0.549232501044977,0.05513667558539492,-0.03271870237022956
4.241714491220358,0.14881757208156587,5.64418945842344,24.164651192858756,0.5492732039118646,0.033897859996673496,-0.019947631428629542
4.241714491220358,0.14881757208156587,5.64418945842344,34.75963980887802,0.5492927859047896,0.024567751837641594,-0.005204719078335529
4.241714491220358,0.14881757208156587,5.64418945842344,49.99999999999999,0.5493022508670284,0.010496216587620233,0.007008338378879042
4.241714491220358,0.14881757208156587,8.118883695943603,0.049999999999999996,0.5884135480693011,0.11854022551454757,-0.001614702683515823
4.241714491220358,0.14881757208156587,8.118883695943603,0.07192249441438314,0.5882737799971203,0.11789342250788953,-0.00231344989353488
4.241714491220358,0.14881757208156587,8.118883695943603,0.10345690405573947,0.5879862699027694,0.11655812521699366,-0.0033004338473565653
4.241714491220358,0.14881757208156587,8.118883695943603,0.14881757208156587,0.5873984972608293,0.11380819794021863,-0.004666668740125779
4.241714491220358,0.14881757208156587,8.118883695943603,0.21406661993596965,0.5862119000976564,0.10817402994259046,-0.006475541133068141
4.241714491220358,0.14881757208156587,8.118883695943603,0.30792410553301314,0.5838756764641921,0.09675662802275936,-0.008628875127346447
4.241714491220358,0.14881757208156587,8.118883695943603,0.4429333952050412,0.5794915806162866,0.07417028508676571,-0.01048820111141513
4.241714491220358,0.14881757208156587,8.118883695943603,0.6371374928515666,0.5719368188614862,0.031881703645399995,-0.010007871199088747
4.241714491220358,0.14881757208156587,8.118883695943603,0.9164903554162177,0.5605698588113883,0.03730227711381895,0.002579088182635303
4.241714491220358,0.14881757208156587,8.118883695943603,1.3183254493651788,0.5471462554866307,0.112904170640104,-0.016342815519363896
4.241714491220358,0.14881757208156587,8.118883695943603,1.8963450953661247,0.5415308460574719,0.08535760110859647,-0.027432416820759364
4.241714491220358,0.14881757208156587,8.118883695943603,2.727797390584258,0.546449352741929,0.1155594650360236,-0.03287095581868549
4.241714491220358,0.14881757208156587,8.118883695943603,3.923799851757305,0.5481017432111015,0.05225456283843888,-0.012224268403378424
4.241714491220358,0.14881757208156587,8.118883695943603,5.64418945842344,0.5489653190612351,0.1407770679843528,-0.07982850977462075
4.241714491220358,0.14881757208156587,8.118883695943603,8.118883695943603,0.5493514331602314,0.5115027547198823,-0.5085231676046822
4.241714491220358,0.14881757208156587,8.118883695943603,11.678607345450605,0.549530528456081,0.16052442343750783,-0.1134073321665996
4.241714491220358,0.14881757208156587,8.118883695943603,16.7990914314189,0.5496166726958052,0.027831139264699822,-0.008163878941884306
4.241714491220358,0.14881757208156587,8.118883695943603,24.164651192858756,0.5496586013502753,0.022746013794461395,-0.005024060316231704
4.241714491220358,0.14881757208156587,8.118883695943603,34.75963980887802,0.5496787975573163,0.0017959948317742835,0.0014251828430801305
4.241714491220358,0.14881757208156587,8.118883695943603,49.99999999999999,0.5496885474407183,0.015150633814208003,-0.00328207090239907
4.241714491220358,0.14881757208156587,11.678607345450605,0.049999999999999996,0.5888759946572586,0.021775541506488194,-0.00875778653155912
4.241714491220358,0.14881757208156587,11.678607345450605,0.07192249441438314,0.5887500580679506,0.021689631320213176,-0.012571039504988946
4.241714491220358,0.14881757208156587,11.678607345450605,0.10345690405573947,0.5884901750712217,0.021512037570711073,-0.018003808147221356
4.241714491220358,0.14881757208156587,11.678607345450605,0.14881757208156587,0.5879554297803811,0.02566342949090672,-0.021145290357170943
4.241714491220358,0.14881757208156587,11.678607345450605,0.21406661993596965,0.5868617903237405,0.036224737154391284,-0.020389576771898454
4.241714491220358,0.14881757208156587,11.678607345450605,0.30792410553301314,0.5846539664241543,0.05008843725172574,-0.018839844733860467
4.241714491220358,0.14881757208156587,11.678607345450605,0.4429333952050412,0.5803217029649126,0.06626404850276868,-0.01569718612911064
4.241714491220358,0.14881757208156587,11.678607345450605,0.6371374928515666,0.5723518765566205,0.0794126955685519,-0.009500876126375069
4.241714491220358,0.14881757208156587,11.678607345450605,0.9164903554162177,0.5597564045533376,0.07420301364809867,0.0018073354214280246
4.241714491220358,0.14881757208156587,11.678607345450605,1.3183254493651788,0.5460095752297649,0.023786495573954958,0.018109623536806785
4.241714491220358,0.14881757208156587,11.678607345450605,1.8963450953661247,0.5415364740285789,0.06770460996948713,-0.025479140225288077
4.241714491220358,0.14881757208156587,11.678607345450605,2.727797390584258,0.5465922306596127,0.037700355168995725,0.010833924431321307
4.241714491220358,0.14881757208156587,11.678607345450605,3.923799851757305,0.5482721356828657,0.08048791204748962,-0.01755710724655124
4.241714491220358,0.14881757208156587,11.678607345450605,5.64418945842344,0.5491483257268666,0.05461937015499385,-0.009745512481814878
4.241714491220358,0.14881757208156587,11.678607345450605,8.118883695943603,0.5495305284560805,0.16052442343750783,-0.1134073321665996
4.241714491220358,0.14881757208156587,11.678607345450605,11.678607345450605,0.5497147225707573,0.5236192104458013,-0.4967700012892897
4.241714491220358,0.14881757208156587,11.678607345450605,16.7990914314189,0.549805974157052,0.10814525538778824,-0.08429008696460727
4.241714491220358,0.14881757208156587,11.678607345450605,24.164651192858756,0.5498485995789126,0.04804855052901613,-0.031110560173003066
4.241714491220358,0.14881757208156587,11.678607345450605,34.75963980887802,0.5498691148754196,0.030386499940897482,-0.010961515888010531
4.241714491220358,0.14881757208156587,11.678607345450605,49.99999999999999,0.5498790292781539,0.01213185666795924,0.002428759291683402
4.241714491220358,0.14881757208156587,16.7990914314189,0.049999999999999996,0.589542882175885,0.05238457756380277,0.0025089868831042472
4.241714491220358,0.14881757208156587,16.7990914314189,0.07192249441438314,0.5894100980433752,0.052085039180060244,0.0036023662827556757
4.241714491220358,0.14881757208156587,16.7990914314189,0.10345690405573947,0.58913637774417,0.051466798647763046,0.005161965726199813
4.241714491220358,0.14881757208156587,16.7990914314189,0.14881757208156587,0.5885743848234215,0.05019419120008728,0.007366377558863768
4.241714491220358,0.14881757208156587,16.7990914314189,0.21406661993596965,0.5874299945426458,0.04758931758188001,0.010422538076965804
4.241714491220358,0.14881757208156587,16.7990914314189,0.30792410553301314,0.5851387927124225,0.04232065594619927,0.014484790752577137
4.241714491220358,0.14881757208156587,16.7990914314189,0.4429333952050412,0.580707421542427,0.031936192937521146,0.01937990983342247
4.241714491220358,0.14881757208156587,16.7990914314189,0.6371374928515666,0.5727174688679977,0.02385606881781377,0.012634884657365175
4.241714491220358,0.14881757208156587,16.7990914314189,0.9164903554162177,0.5602479605263397,0.024012554430116073,-0.018378733457291574
4.241714491220358,0.14881757208156587,16.7990914314189,1.3183254493651788,0.5462996319963302,0.05000561599735531,-0.01196952482013014
4.241714491220358,0.14881757208156587,16.7990914314189,1.8963450953661247,0.5415435631843506,0.032102385916187415,0.015795155827233343
4.241714491220358,0.14881757208156587,16.7990914314189,2.727797390584258,0.5466670265667037,0.05062713983678935,-0.020192962824075344
4.241714491220358,0.14881757208156587,16.7990914314189,3.923799851757305,0.5483502234516635,0.030775349437719313,-0.029478246360418403
4.241714491220358,0.14881757208156587,16.7990914314189,5.64418945842344,0.549232501044977,0.0551366755853947,-0.03271870237022956
4.241714491220358,0.14881757208156587,16.7990914314189,8.118883695943603,0.5496166726958052,0.027831139264699822,-0.008163878941884306
4.241714491220358,0.14881757208156587,16.7990914314189,11.678607345450605,0.549805974157052,0.10814525538778835,-0.08429008696460727
4.241714491220358,0.14881757208156587,16.7990914314189,16.7990914314189,0.5498945103780233,0.5225152749087498,-0.4980537246336063
4.241714491220358,0.14881757208156587,16.7990914314189,24.164651192858756,0.5499374101338326,0.014414676827194106,0.0068516664165217955
4.241714491220358,0.14881757208156587,16.7990914314189,34.75963980887802,0.5499580823721164,0.01746406929148203,-0.006766261497466175
4.241714491220358,0.14881757208156587,16.7990914314189,49.99999999999999,0.549968068125831,0.016958471236742323,-0.012286797269688066
4.241714491220358,0.14881757208156587,24.164651192858756,0.049999999999999996,0.5897448780666048,0.034427306585785855,0.0021903898598624183
4.241714491220358,0.14881757208156587,24.164651192858756,0.07192249441438314,0.5896127001859401,0.03423046679610331,0.0031445394764982315
4.241714491220358,0.14881757208156587,24.164651192858756,0.10345690405573947,0.589340148109593,0.033824199566798496,0.004504769162636646
4.241714491220358,0.14881757208156587,24.164651192858756,0.14881757208156587,0.5887802129846866,0.03298794875458755,0.006425082395004611
4.241714491220358,0.14881757208156587,24.164651192858756,0.21406661993596965,0.5876386244832066,0.03127633804846541,0.009080515098308595
4.241714491220358,0.14881757208156587,24.164651192858756,0.30792410553301314,0.5853476751393956,0.02781474996234412,0.01258963463163787
4.241714491220358,0.14881757208156587,24.164651192858756,0.4429333952050412,0.5808984597429703,0.02099310268249338,0.016756813855410946
4.241714491220358,0.14881757208156587,24.164651192858756,0.6371374928515666,0.5728292362463572,0.020380848972264887,0.008316799845608736
4.241714491220358,0.14881757208156587,24.164651192858756,0.9164903554162177,0.5601908799142956,0.019874152466681005,-0.01204162989068891
4.241714491220358,0.14881757208156587,24.164651192858756,1.3183254493651788,0.5461880841757658,0.032756241168932165,-0.00847315923372527
4.241714491220358,0.14881757208156587,24.164651192858756,1.8963450953661247,0.5415463716899129,0.02099705544795749,0.014950136141140602
4.241714491220358,0.14881757208156587,24.164651192858756,2.727797390584258,0.5466994910096679,0.03276750194313216,-0.013798954864663315
4.241714491220358,0.14881757208156587,24.164651192858756,3.923799851757305,0.5483884900070546,0.022178337887072685,-0.019564447936638807
4.241714491220358,0.14881757208156587,24.164651192858756,5.64418945842344,0.5492732039118646,0.033897859996673274,-0.019947631428629542
4.241714491220358,0.14881757208156587,24.164651192858756,8.118883695943603,0.5496586013502753,0.022746013794461173,-0.005024060316231704
4.241714491220358,0.14881757208156587,24.164651192858756,11.678607345450605,0.5498485995789126,0.048048550529016465,-0.031110560173003066
4.241714491220358,0.14881757208156587,24.164651192858756,16.7990914314189,0.5499374101338326,0.014414676827193995,0.0068516664165215735
4.241714491220358,0.14881757208156587,24.164651192858756,24.164651192858756,0.5499804758874154,0.5197649744850281,-0.5008899905667201
4.241714491220358,0.14881757208156587,24.164651192858756,34.75963980887802,0.5500012472834559,0.03101187809948447,-0.020421105894147473
4.241714491220358,0.14881757208156587,24.164651192858756,49.99999999999999,0.5500112710721012,0.020671739009576307,-0.017614634319505384
4.241714491220358,0.14881757208156587,34.75963980887802,0.049999999999999996,0.5898621845826622,0.027819558695398983,0.0001943897689585805
4.241714491220358,0.14881757208156587,34.75963980887802,0.07192249441438314,0.5897297568380893,0.027663461279791024,0.0002792733997321051
4.241714491220358,0.14881757208156587,34.75963980887802,0.10345690405573947,0.5894566765345006,0.02734126876780074,0.00040069039889206737
4.241714491220358,0.14881757208156587,34.75963980887802,0.14881757208156587,0.5888956018547091,0.02667800890329819,0.0005733126229874874
4.241714491220358,0.14881757208156587,34.75963980887802,0.21406661993596965,0.587751468764659,0.025320183433317545,0.0008156115061246916
4.241714491220358,0.14881757208156587,34.75963980887802,0.30792410553301314,0.585454561780149,0.02257284850027852,0.0011464574179411713
4.241714491220358,0.14881757208156587,34.75963980887802,0.4429333952050412,0.5809908952985312,0.017153291620489952,0.0015708947868574574
4.241714491220358,0.14881757208156587,34.75963980887802,0.6371374928515666,0.5728884306522382,0.007058533103074471,0.002035118052226448
4.241714491220358,0.14881757208156587,34.75963980887802,0.9164903554162177,0.5601945817005136,0.009253508359083562,-0.0023062463149310375
4.241714491220358,0.14881757208156587,34.75963980887802,1.3183254493651788,0.5461649684870657,0.026218846667667606,-0.001732626746834498
4.241714491220358,0.14881757208156587,34.75963980887802,1.8963450953661247,0.5415478883962246,0.017868781181058613,0.0007170163270457941
4.241714491220358,0.14881757208156587,34.75963980887802,2.727797390584258,0.5467153275823877,0.025523218676435255,-0.0030381319200563084
4.241714491220358,0.14881757208156587,34.75963980887802,3.923799851757305,0.5484068966279629,0.013395448035678936,-0.0034499470166258206
4.241714491220358,0.14881757208156587,34.75963980887802,5.64418945842344,0.5492927859047896,0.024567751837641594,-0.005204719078335529
4.241714491220358,0.14881757208156587,34.75963980887802,8.118883695943603,0.5496787975573163,0.0017959948317743946,0.0014251828430800195
4.241714491220358,0.14881757208156587,34.75963980887802,11.678607345450605,0.5498691148754196,0.030386499940897704,-0.010961515888010531
4.241714491220358,0.14881757208156587,34.75963980887802,16.7990914314189,0.5499580823721155,0.01746406929148181,-0.006766261497466175
4.241714491220358,0.14881757208156587,34.75963980887802,24.164651192858756,0.5500012472834568,0.03101187809948469,-0.020421105894147473
4.241714491220358,0.14881757208156587,34.75963980887802,34.75963980887802,0.5500220527443229,0.5117613349549996,-0.5089352069536561
4.241714491220358,0.14881757208156587,34.75963980887802,49.99999999999999,0.550032080405817,0.03095574260113565,-0.023302074686480267
4.241714491220358,0.14881757208156587,49.99999999999999,0.049999999999999996,0.5898954773146663,0.013197238813413226,-0.0015609783900742968
4.241714491220358,0.14881757208156587,49.99999999999999,0.07192249441438314,0.589763564396975,0.013124753194300509,-0.0022405591269007985
4.241714491220358,0.14881757208156587,49.99999999999999,0.10345690405573947,0.5894915085849721,0.012975128639002687,-0.0032085880242158638
4.241714491220358,0.14881757208156587,49.99999999999999,0.14881757208156587,0.5889323835099223,0.012667068059809328,-0.004572896418106431
4.241714491220358,0.14881757208156587,49.99999999999999,0.21406661993596965,0.5877915925800572,0.012036209769091588,-0.006452595806111461
4.241714491220358,0.14881757208156587,49.99999999999999,0.30792410553301314,0.5854989472463572,0.010758936139584674,-0.008916103104865236
4.241714491220358,0.14881757208156587,49.99999999999999,0.4429333952050412,0.5810351539357477,0.01178042460153561,-0.008235791337435572
4.241714491220358,0.14881757208156587,49.99999999999999,0.6371374928515666,0.5729106264025043,0.014085358939034398,-0.0035216496252283847
4.241714491220358,0.14881757208156587,49.99999999999999,0.9164903554162177,0.5601594962940704,0.013104120953614573,0.004151100450762613
4.241714491220358,0.14881757208156587,49.99999999999999,1.3183254493651788,0.5461187518292743,0.012323300693961703,0.004131214736992295
4.241714491220358,0.14881757208156587,49.99999999999999,1.8963450953661247,0.5415484980748122,0.011780753552769863,-0.008951920696813609
4.241714491220358,0.14881757208156587,49.99999999999999,2.727797390584258,0.5467227364610094,0.011679823090552266,0.006239259005631825
4.241714491220358,0.14881757208156587,49.99999999999999,3.923799851757305,0.548415781315609,0.012624781973100019,0.005208693608811044
4.241714491220358,0.14881757208156587,49.99999999999999,5.64418945842344,0.5493022508670284,0.010496216587620344,0.007008338378879375
4.241714491220358,0.14881757208156587,49.99999999999999,8.118883695943603,0.5496885474407183,0.015150633814208003,-0.00328207090239907
4.241714491220358,0.14881757208156587,49.99999999999999,11.678607345450605,0.5498790292781539,0.01213185666795924,0.002428759291683291
4.241714491220358,0.14881757208156587,49.99999999999999,16.7990914314189,0.549968068125831,0.016958471236742434,-0.012286797269688066
4.241714491220358,0.14881757208156587,49.99999999999999,24.164651192858756,0.5500112710721012,0.02067173900957653,-0.017614634319505384
4.241714491220358,0.14881757208156587,49.99999999999999,34.75963980887802,0.5500320804058161,0.030955742601135205,-0.023302074686480267
4.241714491220358,0.14881757208156587,49.99999999999999,49.99999999999999,0.5500421286463388,0.5153541212946169,-0.5053624965160535
4.241714491220358,0.21406661993596965,0.049999999999999996,0.049999999999999996,0.5589505109838928,0.5498710418706871,0.008699715224016025
4.241714491220358,0.21406661993596965,0.049999999999999996,0.07192249441438314,0.5636049573087369,0.549768555319923,0.012403724400808613
4.241714491220358,0.21406661993596965,0.049999999999999996,0.10345690405573947,0.57310912549557,0.5495525430336066,0.017525571503261617
4.241714491220358,0.21406661993596965,0.049999999999999996,0.14881757208156587,0.5922585917328451,0.549087802966535,0.024334440272701485
4.241714491220358,0.21406661993596965,0.049999999999999996,0.21406661993596965,0.6298710145266284,0.5480416291868435,0.032741933326438044
4.241714491220358,0.21406661993596965,0.049999999999999996,0.30792410553301314,0.7004264729306282,0.545420220154646,0.041871046844137894
4.241714491220358,0.21406661993596965,0.049999999999999996,0.4429333952050412,0.7488043883916546,0.5365859551991972,-0.04991345272012904
4.241714491220358,0.21406661993596965,0.049999999999999996,0.6371374928515666,0.6027235183791388,0.46738882644025753,-0.05469079479404915
4.241714491220358,0.21406661993596965,0.049999999999999996,0.9164903554162177,0.5646371647336901,0.18043934381817212,-0.05372806684818432
4.241714491220358,0.21406661993596965,0.049999999999999996,1.3183254493651788,0.5486029446858396,0.23008124217146314,0.040492180998317195
4.241714491220358,0.21406661993596965,0.049999999999999996,1.8963450953661247,0.5641400611015523,0.46672554255145526,-0.003538521100352021
4.241714491220358,0.21406661993596965,0.049999999999999996,2.727797390584258,0.5941449715034546,0.03466112029219248,-0.019097089509410026
4.241714491220358,0.21406661993596965,0.049999999999999996,3.923799851757305,0.6154355765143613,0.16896773466508486,-0.019347684815441468
4.241714491220358,0.21406661993596965,0.049999999999999996,5.64418945842344,0.6213457538474492,0.06162036542211147,-0.017271061637642582
4.241714491220358,0.21406661993596965,0.049999999999999996,8.118883695943603,0.6264967962209012,0.11620464770381522,-0.0015739423720901868
4.241714491220358,0.21406661993596965,0.049999999999999996,11.678607345450605,0.6275649176783187,0.020766707113448968,-0.008752062698648366
4.241714491220358,0.21406661993596965,0.049999999999999996,16.7990914314189,0.6288302830282584,0.05151096112966608,0.0025183897590689286
4.241714491220358,0.21406661993596965,0.049999999999999996,24.164651192858756,0.6292393747826175,0.03384269239145404,0.0021946039618855884
4.241714491220358,0.21406661993596965,0.049999999999999996,34.75963980887802,0.6294704915210101,0.027290550769599964,0.00019685614321174327
4.241714491220358,0.21406661993596965,0.049999999999999996,49.99999999999999,0.6295424269859549,0.012918861590084652,-0.001559979666380329
4.241714491220358,0.21406661993596965,0.07192249441438314,0.049999999999999996,0.5636049573087369,0.5497685553199231,0.012403724400808613
4.241714491220358,0.21406661993596965,0.07192249441438314,0.07192249441438314,0.568144874903961,0.549666485831045,0.017689523104441385
4.241714491220358,0.21406661993596965,0.07192249441438314,0.10345690405573947,0.577425953542253,0.5494513575177855,0.02500697066260482
4.241714491220358,0.21406661993596965,0.07192249441438314,0.14881757208156587,0.596166132745898,0.5489885399034384,0.03475461096851529
4.241714491220358,0.21406661993596965,0.07192249441438314,0.21406661993596965,0.6331064431961755,0.5479467759339047,0.04683004093270604
4.241714491220358,0.21406661993596965,0.07192249441438314,0.30792410553301314,0.7027456444721611,0.5453366579884251,0.059995785808915514
4.241714491220358,0.21406661993596965,0.07192249441438314,0.4429333952050412,0.7474366612623982,0.5365378844312674,-0.07163682589088172
4.241714491220358,0.21406661993596965,0.07192249441438314,0.6371374928515666,0.6021046668177377,0.4674049850697335,-0.07857124934740689
4.241714491220358,0.21406661993596965,0.07192249441438314,0.9164903554162177,0.5642951360054802,0.18081602101813898,-0.07721162661753134
4.241714491220358,0.21406661993596965,0.07192249441438314,1.3183254493651788,0.5482525091124906,0.22885889721116737,0.05816784395047536
4.241714491220358,0.21406661993596965,0.07192249441438314,1.8963450953661247,0.5634673901806533,0.46504337494418446,-0.005048388368376955
4.241714491220358,0.21406661993596965,0.07192249441438314,2.727797390584258,0.5940673493243347,0.04978624053703007,-0.019458773481526137
4.241714491220358,0.21406661993596965,0.07192249441438314,3.923799851757305,0.615192321355468,0.16834647413104942,-0.027763744395029377
4.241714491220358,0.21406661993596965,0.07192249441438314,5.64418945842344,0.6211257939629533,0.061434130632922024,-0.024789827538409526
4.241714491220358,0.21406661993596965,0.07192249441438314,8.118883695943603,0.6262251863871082,0.11561384400973207,-0.002254503398409824
4.241714491220358,0.21406661993596965,0.07192249441438314,11.678607345450605,0.6273157501066056,0.020689679886015166,-0.012561267576680635
4.241714491220358,0.21406661993596965,0.07192249441438314,16.7990914314189,0.6285685097214939,0.05123669316115337,0.0036154445622720854
4.241714491220358,0.21406661993596965,0.07192249441438314,24.164651192858756,0.6289782808416815,0.03366248423628693,0.003150204184743044
4.241714491220358,0.21406661993596965,0.07192249441438314,34.75963980887802,0.6292087820398553,0.02714780775951553,0.0002827872244256513
4.241714491220358,0.21406661993596965,0.07192249441438314,49.99999999999999,0.6292815235067444,0.012852649282452222,-0.0022388347458663915
4.241714491220358,0.21406661993596965,0.10345690405573947,0.049999999999999996,0.5731091254955691,0.5495525430336063,0.017525571503261617
4.241714491220358,0.21406661993596965,0.10345690405573947,0.07192249441438314,0.577425953542253,0.5494513575177855,0.02500697066260482
4.241714491220358,0.21406661993596965,0.10345690405573947,0.10345690405573947,0.5862704818400335,0.5492381025551851,0.03538674676465359
4.241714491220358,0.21406661993596965,0.10345690405573947,0.14881757208156587,0.6042030404979206,0.5487793579920228,0.04926929338335917
4.241714491220358,0.21406661993596965,0.10345690405573947,0.21406661993596965,0.639799145201362,0.5477469322754879,0.06657845654396155
4.241714491220358,0.21406661993596965,0.10345690405573947,0.30792410553301314,0.7075734991713345,0.5451607041968689,0.0856086892776311
4.241714491220358,0.21406661993596965,0.10345690405573947,0.4429333952050412,0.7445764042273099,0.5364369342866508,-0.10256462328711002
4.241714491220358,0.21406661993596965,0.10345690405573947,0.6371374928515666,0.6008091872303467,0.4674363954761658,-0.1127253341819614
4.241714491220358,0.21406661993596965,0.10345690405573947,0.9164903554162177,0.5635817584004148,0.18159641896934708,-0.11084548014987661
4.241714491220358,0.21406661993596965,0.10345690405573947,1.3183254493651788,0.5475338248422235,0.22632102076091198,0.08343958678362673
4.241714491220358,0.21406661993596965,0.10345690405573947,1.8963450953661247,0.5621529760444002,0.46150509924880545,-0.007138933807401493
4.241714491220358,0.21406661993596965,0.10345690405573947,2.727797390584258,0.593905226392609,0.07140048698263679,-0.020205188464088586
4.241714491220358,0.21406661993596965,0.10345690405573947,3.923799851757305,0.6146906694533598,0.1670604189516019,-0.03973801437449964
4.241714491220358,0.21406661993596965,0.10345690405573947,5.64418945842344,0.6206710808431941,0.06104840788741284,-0.03549930041696037
4.241714491220358,0.21406661993596965,0.10345690405573947,8.118883695943603,0.6256661648689565,0.11439345056370714,-0.00321471775330906
4.241714491220358,0.21406661993596965,0.10345690405573947,11.678607345450605,0.6268015065444095,0.020530366477649664,-0.017985211957014968
4.241714491220358,0.21406661993596965,0.10345690405573947,16.7990914314189,0.6280287931972008,0.050670325784302195,0.005179458446246676
4.241714491220358,0.21406661993596965,0.10345690405573947,24.164651192858756,0.6284398335487076,0.03329036024118737,0.004511746323094978
4.241714491220358,0.21406661993596965,0.10345690405573947,34.75963980887802,0.6286690484412887,0.026853033864069897,0.00040564458134884074
4.241714491220358,0.21406661993596965,0.10345690405573947,49.99999999999999,0.6287433895367718,0.012715906972093405,-0.0032052591141189524
4.241714491220358,0.21406661993596965,0.14881757208156587,0.049999999999999996,0.5922585917328451,0.5490878029665348,0.024334440272701485
4.241714491220358,0.21406661993596965,0.14881757208156587,0.07192249441438314,0.596166132745898,0.5489885399034383,0.03475461096851529
4.241714491220358,0.21406661993596965,0.14881757208156587,0.10345690405573947,0.6042030404979206,0.5487793579920227,0.04926929338335917
4.241714491220358,0.21406661993596965,0.14881757208156587,0.14881757208156587,0.6206182459630307,0.548329464414707,0.06882587274717267
4.241714491220358,0.21406661993596965,0.14881757208156587,0.21406661993596965,0.6536234141720918,0.5473173112320566,0.09351042982630631
4.241714491220358,0.21406661993596965,0.14881757208156587,0.30792410553301314,0.717676737168939,0.5447828613383479,0.12110440611593987
4.241714491220358,0.21406661993596965,0.14881757208156587,0.4429333952050412,0.7385310205856277,0.5362213078665885,-0.14609208667030327
4.241714491220358,0.21406661993596965,0.14881757208156587,0.6371374928515666,0.5980644995525721,0.467492219695989,-0.16126023807535184
4.241714491220358,0.21406661993596965,0.14881757208156587,0.9164903554162177,0.5620813181658579,0.1832153258710223,-0.15878723399026295
4.241714491220358,0.21406661993596965,0.14881757208156587,1.3183254493651788,0.5460739236470316,0.2210336878630581,0.11933704840265613
